SR No,LRNo,LRDate,NoOfBox,Weight,InvoiceNumber,InvoiceDate,PartyName,CityName,District,State,Amount,TransportName,Remark
991,274629936,3/6/2025 18:15,2,32.8,DHL/24-25/15533,3/6/2025 11:32,Radheshyam Sales,JAORA,RATLAM,Madhya Pradesh,11221.8,DELHIVERY,All others ODA
992,274629936,3/6/2025 18:15,2,36,DHL/24-25/15535,3/6/2025 11:35,Radheshyam Sales,JAORA,RATLAM,Madhya Pradesh,11292.6,DELHIVERY,All others ODA
993,274629936,3/6/2025 18:15,2,37.4,DHL/24-25/15536,3/6/2025 11:36,Radheshyam Sales,JAORA,RATLAM,Madhya Pradesh,9558,DELHIVERY,All others ODA
994,274629795,3/6/2025 18:12,15,30,DHL/24-25/15501,3/5/2025 14:20,S K DIGITAL SERVICE,LANJA,RATNAGIRI,MAHARASHTRA,44781,DELHIVERY,All others ODA
995,274630478,3/6/2025 18:11,2,56.2,DHL/24-25/15528,3/6/2025 11:21,MAHAJAN ELECTRONIC,RAJOURI,RAJOURI,Jammu and Kashmir,19375.6,DELHIVERY,All others ODA
996,158078539,3/6/2025 18:09,6,109.2,DHL/24-25/15538,3/6/2025 13:41,NITIRAJ ENTERPRISES.,NIZAMABAD,NIZAMABAD,Telangana,36532.8,GATI,All others ODA
997,158078539,3/6/2025 18:09,4,18.2,DHL/24-25/15539,3/6/2025 13:42,NITIRAJ ENTERPRISES.,NIZAMABAD,NIZAMABAD,Telangana,6631.6,GATI,All others ODA
998,158078539,3/6/2025 18:09,4,23.8,DHL/24-25/15539,3/6/2025 13:42,NITIRAJ ENTERPRISES.,NIZAMABAD,NIZAMABAD,Telangana,7882.4,GATI,All others ODA
999,158078522,3/6/2025 18:07,1,4.6,DHL/24-25/15451,3/3/2025 16:00,SAHARA SCALE SERVICES,DOMBIVALI,THANE,MAHARASHTRA,3209.6,GATI,Scheduled
1000,158078522,3/6/2025 18:07,1,4.6,DHL/24-25/15452,3/3/2025 16:01,SAHARA SCALE SERVICES,DOMBIVALI,THANE,MAHARASHTRA,3209.6,GATI,Scheduled
1001,158078522,3/6/2025 18:07,1,2.2,DHL/24-25/15502,3/5/2025 14:23,SAHARA SCALE SERVICES,DOMBIVALI,THANE,MAHARASHTRA,2419,GATI,Scheduled
1002,158078522,3/6/2025 18:07,1,2.2,DHL/24-25/15545,3/6/2025 15:32,SAHARA SCALE SERVICES,DOMBIVALI,THANE,MAHARASHTRA,2796.6,GATI,Scheduled
1003,158078515,3/6/2025 18:05,1,6.5,DHL/24-25/15504,3/5/2025 14:23,Raigarh,Raigarh,Raigarh,Chhattisgarh,2998.38,GATI,Scheduled
1004,158078515,3/6/2025 18:05,2,9.6,DHL/24-25/15506,3/5/2025 14:28,Raigarh,Raigarh,Raigarh,Chhattisgarh,4507.6,GATI,Scheduled
1005,158078515,3/6/2025 18:05,5,23,DHL/24-25/15506,3/5/2025 14:28,Raigarh,Raigarh,Raigarh,Chhattisgarh,10679,GATI,Scheduled
1006,158078515,3/6/2025 18:05,5,11.5,DHL/24-25/15506,3/5/2025 14:28,Raigarh,Raigarh,Raigarh,Chhattisgarh,7788,GATI,Scheduled
1007,158078515,3/6/2025 18:05,5,34.5,DHL/24-25/15531,3/6/2025 11:24,Raigarh,Raigarh,Raigarh,Chhattisgarh,38055,GATI,Scheduled
1008,158078461,3/6/2025 18:02,1,11.7,DHL/24-25/15488,3/5/2025 9:25,SOURABH ENTERPRISES,GIRIDHI SADAR,GIRIDHI,Jharkhand,4944.2,GATI,All others ODA
1009,158078478,3/6/2025 18:01,1,4.6,DHL/24-25/15505,3/5/2025 14:26,Jeypore,Jeypore,KORAPUT,Odisha,2312.8,GATI,All others ODA
1010,158078508,3/6/2025 18:00,2,10,DHL/24-25/15496,3/5/2025 14:10,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,5869.32,GATI,Scheduled
1011,158078508,3/6/2025 18:00,6,27.6,DHL/24-25/15496,3/5/2025 14:10,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,17919.48,GATI,Scheduled
1012,158078492,3/6/2025 17:59,1,25,DHL/24-25/15534,3/6/2025 11:34,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,7198,GATI,All others ODA
1013,158078492,3/6/2025 17:59,1,29.8,DHL/24-25/15534,3/6/2025 11:34,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,7847,GATI,All others ODA
1014,158078492,3/6/2025 17:59,5,40.5,DHL/24-25/15534,3/6/2025 11:34,PATNESWARI ENTERPRIES,Balangir,BALANGIR,Odisha,17995,GATI,All others ODA
1015,158078485,3/6/2025 17:58,10,46,DHL/24-25/15508,3/5/2025 14:36,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,29736,GATI,All others ODA
1016,158078485,3/6/2025 17:58,10,23,DHL/24-25/15508,3/5/2025 14:36,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,22066,GATI,All others ODA
1017,158078454,3/6/2025 17:57,2,13.8,DHL/24-25/15530,3/6/2025 11:24,OMM ENTERPRISE,BERHAMPORE,MURSHIDABAD,West Bengal,20768,GATI,All others ODA
1023,1.00E+11,3/5/2025 18:12,35,10.5,DHL/24-25/15471,3/4/2025 16:01,VENKATESWARA WEIGHING SERVICES,Vijaywada,KRISHNA,Andhra Pradesh,29901.2,SAFEXPRESS,Scheduled
1024,1.00E+11,3/5/2025 18:11,2,16.2,DHL/24-25/15487,3/5/2025 9:25,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,4248,SAFEXPRESS,Scheduled
1025,1.00E+11,3/5/2025 18:10,1,31.7,DHL/24-25/15482,3/5/2025 9:15,ADITYA ENTERPRISES,Indore,Indore,Madhya Pradesh,8083,SAFEXPRESS,All others ODA
1026,1.00E+11,3/5/2025 18:08,1,5,DHL/24-25/15437,3/3/2025 15:45,BALAJI ENTERPRISES,MORADABAD,MORADABAD,Uttar Pradesh,4472.2,SAFEXPRESS,Scheduled
1027,1.00E+11,3/5/2025 18:08,1,5,DHL/24-25/15500,3/5/2025 14:16,BALAJI ENTERPRISES,MORADABAD,MORADABAD,Uttar Pradesh,4472.2,SAFEXPRESS,Scheduled
1028,274593356,3/5/2025 18:05,30,246,DHL/24-25/15468,3/4/2025 15:56,M/S. Bikash Enterprises,AMBADOLA,RAYAGADA,Odisha,114342,DELHIVERY,All others ODA
1029,274594434,3/5/2025 18:04,2,16.4,DHL/24-25/15470,3/4/2025 15:59,Radheshyam Sales,JAORA,RATLAM,Madhya Pradesh,7622.8,GATI,All others ODA
1030,274594434,3/5/2025 18:04,1,13.05,DHL/24-25/15484,3/5/2025 9:21,Radheshyam Sales,JAORA,RATLAM,Madhya Pradesh,5162.5,GATI,All others ODA
1031,274594434,3/5/2025 18:04,1,8.1,DHL/24-25/15484,3/5/2025 9:21,Radheshyam Sales,JAORA,RATLAM,Madhya Pradesh,3770.1,GATI,All others ODA
1032,274594434,3/5/2025 18:04,1,15,DHL/24-25/15484,3/5/2025 9:21,Radheshyam Sales,JAORA,RATLAM,Madhya Pradesh,4041.5,GATI,All others ODA
1033,274594434,3/5/2025 18:04,1,6.7,DHL/24-25/15485,3/5/2025 9:22,Radheshyam Sales,JAORA,RATLAM,Madhya Pradesh,12696.8,GATI,All others ODA
1034,158078614,3/5/2025 18:01,1,15.5,DHL/24-25/15400,3/1/2025 14:12,"OM ENTERPRISES.,",NASHIK,NASHIK,MAHARASHTRA,6838.1,GATI,Scheduled
1035,158078614,3/5/2025 18:01,3,97,DHL/24-25/15511,3/5/2025 15:02,"OM ENTERPRISES.,",NASHIK,NASHIK,MAHARASHTRA,23428.9,GATI,Scheduled
1036,158078621,3/5/2025 17:53,4,23,DHL/24-25/15483,3/5/2025 9:19,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,8873.6,GATI,All others ODA
1037,158078621,3/5/2025 17:53,5,42.5,DHL/24-25/15483,3/5/2025 9:19,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,19470,GATI,All others ODA
1038,158078621,3/5/2025 17:53,5,40,DHL/24-25/15483,3/5/2025 9:19,ODISHA SALES CORPORATION,SAMBALPUR,SAMBALPUR,Odisha,17641,GATI,All others ODA
1039,158078584,3/5/2025 17:51,10,117,DHL/24-25/15486,3/5/2025 9:24,Y.P. ENTERPRISES,Jagdalpur,BASTAR,Chhattisgarh,47200,GATI,Scheduled
1040,158078584,3/5/2025 17:51,10,187,DHL/24-25/15486,3/5/2025 9:24,Y.P. ENTERPRISES,Jagdalpur,BASTAR,Chhattisgarh,47790,GATI,Scheduled
1045,1.00E+11,3/5/2025 10:47,2,11,DHL/24-25/15258,2/25/2025 9:25,Darshan Vikri Kendra,WARDHA,WARDHA,MAHARASHTRA,7103.6,SAFEXPRESS,All others ODA
1046,1.00E+11,3/5/2025 10:47,2,9.2,DHL/24-25/15447,3/3/2025 15:57,Darshan Vikri Kendra,WARDHA,WARDHA,MAHARASHTRA,6419.2,SAFEXPRESS,All others ODA
1047,1.00E+11,3/5/2025 10:47,2,9.2,DHL/24-25/15447,3/3/2025 15:57,Darshan Vikri Kendra,WARDHA,WARDHA,MAHARASHTRA,6726,SAFEXPRESS,All others ODA
1050,1.00E+11,3/5/2025 10:45,1,2.3,DHL/24-25/15436,3/3/2025 15:44,RADIANT ELECTRONICS,BANGALORE,BANGALORE,Karnataka,4106.4,SAFEXPRESS,All others ODA
1051,1.00E+11,3/5/2025 10:45,2,4.6,DHL/24-25/15480,3/4/2025 17:16,RADIANT ELECTRONICS,BANGALORE,BANGALORE,Karnataka,9883.68,SAFEXPRESS,All others ODA
1052,1.00E+11,3/5/2025 10:45,4,9.2,DHL/24-25/15481,3/4/2025 17:20,RADIANT ELECTRONICS,BANGALORE,BANGALORE,Karnataka,16425.6,SAFEXPRESS,All others ODA
1053,1.00E+11,3/5/2025 10:45,5,12,DHL/24-25/15481,3/4/2025 17:20,RADIANT ELECTRONICS,BANGALORE,BANGALORE,Karnataka,20532,SAFEXPRESS,All others ODA
1054,158078676,3/4/2025 18:10,10,18,DHL/24-25/15445,3/3/2025 15:54,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,16520,GATI,Scheduled
1055,158078676,3/4/2025 18:10,3,90,DHL/24-25/15459,3/3/2025 16:08,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,25010.1,GATI,Scheduled
1056,158078683,3/4/2025 18:07,9,40.5,DHL/24-25/15444,3/3/2025 15:52,Soura Senapati,RAYAGADA,RAYAGADA,Odisha,28036.8,GATI,All others ODA
1057,158078690,3/4/2025 18:06,3,35.1,DHL/24-25/15429,3/3/2025 11:38,SOURABH ENTERPRISES,GIRIDHI SADAR,GIRIDHI,Jharkhand,14832.6,GATI,All others ODA
1058,158078690,3/4/2025 18:06,3,24.6,DHL/24-25/15429,3/3/2025 11:38,SOURABH ENTERPRISES,GIRIDHI SADAR,GIRIDHI,Jharkhand,11363.4,GATI,All others ODA
1059,158078669,3/4/2025 18:04,1,4.8,DHL/24-25/15440,3/3/2025 15:48,INDIAN FORWARD COMPANY,NAGERCOIL,NAGERCOIL,Tamil Nadu,3817.3,GATI,All others ODA
1060,158078669,3/4/2025 18:04,1,4.6,DHL/24-25/15440,3/3/2025 15:48,INDIAN FORWARD COMPANY,NAGERCOIL,NAGERCOIL,Tamil Nadu,3675.7,GATI,All others ODA
1063,1000 2197 5255,3/4/2025 10:33,2,9,DHL/24-25/15441,3/3/2025 15:49,Sambalpur,SAMBALPUR,SAMBALPUR,Odisha,4179.56,SAFEXPRESS,Scheduled
1064,1000 2197 5312,3/4/2025 10:31,2,9.4,DHL/24-25/15439,3/3/2025 15:46,D H Weighing Scales,Kukatpally,MEDCHAL-MALKAJIGIRI,Telangana,7316,SAFEXPRESS,Ac
1065,1000 2197 5181,3/4/2025 10:31,10,18,DHL/24-25/15446,3/3/2025 15:55,Desire Electro,TEZPUR,SONITPUR,Assam,16874,SAFEXPRESS,Scheduled
1066,1000 2197 5086,3/4/2025 10:30,2,9.4,DHL/24-25/14768,2/7/2025 10:08,MAA ENTERPRISES (Do not use),PADAMPUR,BARGARH,Odisha,7988.6,SAFEXPRESS,Scheduled
1067,158078782,3/3/2025 18:35,3,13.8,DHL/24-25/15430,3/3/2025 12:06,"Shree Enterprises,(Beed)",BEED,BEED,MAHARASHTRA,9628.8,GATI,Scheduled
1068,158078782,3/3/2025 18:35,3,16.5,DHL/24-25/15430,3/3/2025 12:06,"Shree Enterprises,(Beed)",BEED,BEED,MAHARASHTRA,11080.2,GATI,Scheduled
1069,158078799,3/3/2025 18:35,3,13.5,DHL/24-25/15395,3/1/2025 14:06,LIMRA INSTRUMENTS,VASAI(EAST),PALGHAR,MAHARASHTRA,11363.4,GATI,Scheduled
1070,158078805,3/3/2025 18:34,2,29.8,DHL/24-25/15404,3/1/2025 14:18,N A SERVICES,GADCHIROLI,GARHCHIROLI,MAHARASHTRA,12189.4,GATI,Scheduled
1071,158078768,3/3/2025 18:33,1,5,DHL/24-25/14991,2/15/2025 10:08,SAHARA SCALE SERVICES,DOMBIVALI,THANE,MAHARASHTRA,4283.4,GATI,Scheduled
1072,158078768,3/3/2025 18:33,1,5.1,DHL/24-25/14991,2/15/2025 10:08,SAHARA SCALE SERVICES,DOMBIVALI,THANE,MAHARASHTRA,4696.4,GATI,Scheduled
1073,158078768,3/3/2025 18:33,1,2.3,DHL/24-25/15406,3/1/2025 14:20,SAHARA SCALE SERVICES,DOMBIVALI,THANE,MAHARASHTRA,5628.6,GATI,Scheduled
1074,158078775,3/3/2025 18:31,2,35.7,DHL/24-25/15397,3/1/2025 14:09,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,13162.9,GATI,Scheduled
1075,158078775,3/3/2025 18:31,2,57.8,DHL/24-25/15399,3/1/2025 14:11,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,17169,GATI,Scheduled
1076,158078812,3/3/2025 18:26,1,4.8,DHL/24-25/15017,2/15/2025 10:58,Sri Ganesh Power Systems,BELLARY,BELLARY,Karnataka,3363,GATI,Scheduled
1077,158078812,3/3/2025 18:26,1,2.2,DHL/24-25/15252,2/25/2025 9:18,Sri Ganesh Power Systems,BELLARY,BELLARY,Karnataka,2796.6,GATI,Scheduled
1078,158078812,3/3/2025 18:26,1,5.5,DHL/24-25/15253,2/25/2025 9:18,Sri Ganesh Power Systems,BELLARY,BELLARY,Karnataka,3846.8,GATI,Scheduled
1079,77654566,3/3/2025 18:13,5,93.5,DHL/24-25/15428,3/3/2025 11:36,ACEE WEIGHING SOLUTION,AHMEDABAD,AHMEDABAD,Gujarat,23895,TCI,Scheduled
1080,77654570,3/3/2025 18:13,3,20.1,DHL/24-25/15427,3/3/2025 11:36,SOMYA SYSTEM,GWALIOR,GWALIOR,Madhya Pradesh,36391.2,TCI,Scheduled
1081,77654581,3/3/2025 18:12,4,26,DHL/24-25/15426,3/3/2025 11:35,OMM ENTERPRISE,BERHAMPORE,MURSHIDABAD,West Bengal,22774,TCI,Scheduled
1082,77654581,3/3/2025 18:12,5,34.5,DHL/24-25/15426,3/3/2025 11:35,OMM ENTERPRISE,BERHAMPORE,MURSHIDABAD,West Bengal,51920,TCI,Scheduled
1083,77654592,3/3/2025 18:11,1,15.3,DHL/24-25/15402,3/1/2025 14:15,DHANSHREE ELECTRONICS,BHUSAWAL,JALGAON,MAHARASHTRA,6100.6,TCI,All others ODA
1084,77654592,3/3/2025 18:11,1,15.3,DHL/24-25/15403,3/1/2025 14:16,DHANSHREE ELECTRONICS,BHUSAWAL,JALGAON,MAHARASHTRA,6100.6,TCI,All others ODA
1085,274530068,3/3/2025 18:07,2,54.3,DHL/24-25/15420,3/3/2025 11:28,MAHAJAN ELECTRONIC,RAJOURI,RAJOURI,Jammu and Kashmir,19523.1,SAFEXPRESS,Scheduled
1086,274530234,3/3/2025 18:06,4,127.2,DHL/24-25/15466,3/3/2025 17:05,NITIRAJ ENTERPRISES.,NIZAMABAD,NIZAMABAD,Telangana,32332,SAFEXPRESS,Ac
1087,1.00E+11,3/3/2025 18:05,32,281.6,DHL/24-25/15424,3/3/2025 11:32,Dairy udyog,BHUBANESWAR,BHUBANESWAR,Odisha,100630.4,SAFEXPRESS,Scheduled
1088,1.00E+11,3/3/2025 18:05,30,186,DHL/24-25/15424,3/3/2025 11:32,Dairy udyog,BHUBANESWAR,BHUBANESWAR,Odisha,79296,SAFEXPRESS,Scheduled
1089,1.00E+11,3/3/2025 18:03,3,7.5,DHL/24-25/15401,3/1/2025 14:14,NEW INDIA SCALES ENTERPRISES,NOIDA,GAUTAM BUDDHA NAGAR,Uttar Pradesh,22089.6,SAFEXPRESS,Scheduled
1090,1.00E+11,3/3/2025 17:54,1,8.1,DHL/24-25/15237,2/24/2025 12:57,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,3858.6,SAFEXPRESS,All others ODA
1091,1.00E+11,3/3/2025 17:54,1,5.5,DHL/24-25/15370,2/28/2025 16:38,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,3422,SAFEXPRESS,All others ODA
1092,1.00E+11,3/3/2025 17:54,1,12.1,DHL/24-25/15377,3/1/2025 11:02,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,5345.4,SAFEXPRESS,All others ODA
1093,1.00E+11,3/3/2025 17:54,1,16,DHL/24-25/15377,3/1/2025 11:02,Agrawal Kanta Ghar,SATNA,SATNA,Madhya Pradesh,5310,SAFEXPRESS,All others ODA
1106,274487071,3/1/2025 18:17,1,8.2,DHL/24-25/15309,2/27/2025 10:02,Nitiraj Agencies,BASTI,BASTI,Uttar Pradesh,3929.4,DELHIVERY,All others ODA
1107,274487071,3/1/2025 18:17,1,12.5,DHL/24-25/15380,3/1/2025 11:07,Nitiraj Agencies,BASTI,BASTI,Uttar Pradesh,5203.8,DELHIVERY,All others ODA
1108,274486573,3/1/2025 18:16,2,9.2,DHL/24-25/15222,2/24/2025 9:42,Vaishnavi Enterprises,Ambivali,THANE,MAHARASHTRA,6242.2,DELHIVERY,All others ODA
1109,274486573,3/1/2025 18:16,2,18.11,DHL/24-25/15362,2/28/2025 15:06,Vaishnavi Enterprises,Ambivali,THANE,MAHARASHTRA,96878,DELHIVERY,All others ODA
1110,274486573,3/1/2025 18:16,2,60,DHL/24-25/15374,2/28/2025 16:45,Vaishnavi Enterprises,Ambivali,THANE,MAHARASHTRA,16673.4,DELHIVERY,All others ODA
1111,274486366,3/1/2025 18:13,2,23.8,DHL/24-25/15378,3/1/2025 11:04,Vaishnavi Electronics,Kathua,Kathua,Jammu and Kashmir,10360.4,DELHIVERY,All others ODA
1112,274487309,3/1/2025 18:11,10,18,DHL/24-25/15289,2/26/2025 14:05,Sri Bhuvaneshwari Iron Industries,Kadur,CHIKMAGALUR,Karnataka,16520,DELHIVERY,All others ODA
1113,158078751,3/1/2025 18:08,20,56,DHL/24-25/15387,3/1/2025 11:26,NEW TECH SYSTEM,KANNUR,KANNUR,Kerala,19824,GATI,Scheduled
1114,158078720,3/1/2025 18:07,20,56,DHL/24-25/15386,3/1/2025 11:24,TRANSWORLD SCALES SERVICES,Karicode,KOLLAM,Kerala,20532,GATI,Scheduled
1115,158078737,3/1/2025 18:07,1,31.8,DHL/24-25/15385,3/1/2025 11:21,Bilaspur,Bilaspur,Bilaspur,Chhattisgarh,7410.4,GATI,Scheduled
1116,158078744,3/1/2025 18:05,1,4.5,DHL/24-25/15332,2/27/2025 14:56,LIMRA INSTRUMENTS,VASAI(EAST),PALGHAR,MAHARASHTRA,3463.3,GATI,Scheduled
1117,158078744,3/1/2025 18:05,1,2.2,DHL/24-25/15332,2/27/2025 14:56,LIMRA INSTRUMENTS,VASAI(EAST),PALGHAR,MAHARASHTRA,2354.1,GATI,Scheduled
1118,158078744,3/1/2025 18:05,2,16.4,DHL/24-25/15365,2/28/2025 16:33,LIMRA INSTRUMENTS,VASAI(EAST),PALGHAR,MAHARASHTRA,6678.8,GATI,Scheduled
1119,158078850,3/1/2025 18:03,2,9.6,DHL/24-25/15218,2/24/2025 9:39,Monotech lab Instruments and Calibration,Mumbra,THANE,MAHARASHTRA,6726,GATI,Scheduled
1120,158078850,3/1/2025 18:03,2,4.4,DHL/24-25/15218,2/24/2025 9:39,Monotech lab Instruments and Calibration,Mumbra,THANE,MAHARASHTRA,4838,GATI,Scheduled
1121,158078850,3/1/2025 18:03,10,18,DHL/24-25/15324,2/27/2025 14:37,Monotech lab Instruments and Calibration,Mumbra,THANE,MAHARASHTRA,16520,GATI,Scheduled
1122,158078874,3/1/2025 18:01,6,91.2,DHL/24-25/15379,3/1/2025 11:06,RAM CHITRA ENTERPRISES,Araria,Araria,Bihar,33559.2,GATI,All others ODA
1123,1.00E+11,3/1/2025 18:00,2,38.1,DHL/24-25/15416,3/1/2025 16:35,REED CAMB AND ALLIED PRODUCTS PVT LTD,KOLKATA,KOLKATA,West Bengal,51353.6,SAFEXPRESS,Scheduled
1124,158078867,3/1/2025 17:59,4,194.4,DHL/24-25/15353,2/28/2025 11:00,Jeypore,Jeypore,KORAPUT,Odisha,33724.4,GATI,All others ODA
1125,158078867,3/1/2025 17:59,2,53.4,DHL/24-25/15353,2/28/2025 11:00,Jeypore,Jeypore,KORAPUT,Odisha,12024.2,GATI,All others ODA
1126,158078867,3/1/2025 17:59,2,53.4,DHL/24-25/15353,2/28/2025 11:00,Jeypore,Jeypore,KORAPUT,Odisha,11800,GATI,All others ODA
1127,158078867,3/1/2025 17:59,9,105.3,DHL/24-25/15381,3/1/2025 11:14,Jeypore,Jeypore,KORAPUT,Odisha,32922,GATI,All others ODA
1128,1.00E+11,3/1/2025 17:59,1,5.5,DHL/24-25/15329,2/27/2025 14:44,Desire Electro,TEZPUR,SONITPUR,Assam,3976.6,SAFEXPRESS,Scheduled
1129,158079161,3/1/2025 17:55,3,1.5,DHL/24-25/15150,2/21/2025 9:54,Pranav Electronics Sales and service,VAMBORI,AHMEDNAGAR,MAHARASHTRA,4920.6,GATI,Scheduled
1130,158079161,3/1/2025 17:55,2,16.2,DHL/24-25/15150,2/21/2025 9:54,Pranav Electronics Sales and service,VAMBORI,AHMEDNAGAR,MAHARASHTRA,10572.8,GATI,Scheduled
1131,158079161,3/1/2025 17:55,1,63.2,DHL/24-25/15152,2/21/2025 9:56,Pranav Electronics Sales and service,VAMBORI,AHMEDNAGAR,MAHARASHTRA,13440.2,GATI,Scheduled
1132,158079161,3/1/2025 17:55,2,11,DHL/24-25/15288,2/26/2025 14:01,Pranav Electronics Sales and service,VAMBORI,AHMEDNAGAR,MAHARASHTRA,7386.8,GATI,Scheduled
1133,158079161,3/1/2025 17:55,10,18,DHL/24-25/15288,2/26/2025 14:01,Pranav Electronics Sales and service,VAMBORI,AHMEDNAGAR,MAHARASHTRA,16520,GATI,Scheduled
1134,158078898,3/1/2025 17:53,1,5.5,DHL/24-25/15290,2/26/2025 14:19,INDIAN FORWARD COMPANY,NAGERCOIL,NAGERCOIL,Tamil Nadu,3781.9,GATI,All others ODA
1135,158078898,3/1/2025 17:53,2,5.1,DHL/24-25/15322,2/27/2025 14:27,INDIAN FORWARD COMPANY,NAGERCOIL,NAGERCOIL,Tamil Nadu,3711.1,GATI,All others ODA
1136,158078898,3/1/2025 17:53,10,18,DHL/24-25/15322,2/27/2025 14:27,INDIAN FORWARD COMPANY,NAGERCOIL,NAGERCOIL,Tamil Nadu,16520,GATI,All others ODA
1137,158078898,3/1/2025 17:53,1,2.5,DHL/24-25/15325,2/27/2025 14:38,INDIAN FORWARD COMPANY,NAGERCOIL,NAGERCOIL,Tamil Nadu,2354.1,GATI,All others ODA
1138,158078881,3/1/2025 17:51,2,60.2,DHL/24-25/15298,2/26/2025 14:28,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,17452.2,GATI,Scheduled
1139,158078881,3/1/2025 17:51,2,36,DHL/24-25/15298,2/26/2025 14:28,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,12496.2,GATI,Scheduled
1140,158078881,3/1/2025 17:51,1,8.1,DHL/24-25/15298,2/26/2025 14:28,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,4548.9,GATI,Scheduled
1141,158078881,3/1/2025 17:51,3,90.6,DHL/24-25/15375,2/28/2025 16:48,SAMARTH ENTERPRISES,LATUR,LATUR,MAHARASHTRA,26178.3,GATI,Scheduled
1142,1.00E+11,3/1/2025 17:50,3,6.6,DHL/24-25/15209,2/24/2025 9:20,Dipjay Digitel Scale Agency,Greswar,Baksa,Assam,17650.44,SAFEXPRESS,Scheduled
1143,1.00E+11,3/1/2025 17:48,2,23.4,DHL/24-25/14827,2/10/2025 13:47,Prakash Traders.,DINDORI,DINDORI,Madhya Pradesh,11210,SAFEXPRESS,All others ODA
1144,158078843,3/1/2025 17:48,1,30.1,DHL/24-25/15259,2/25/2025 9:27,MITTAL ELECTRONICS,AMRAVATI,AMRAVATI,MAHARASHTRA,8726.1,GATI,Scheduled
1145,158078843,3/1/2025 17:48,1,28,DHL/24-25/15259,2/25/2025 9:27,MITTAL ELECTRONICS,AMRAVATI,AMRAVATI,MAHARASHTRA,8478.3,GATI,Scheduled
1146,158078843,3/1/2025 17:48,2,11.8,DHL/24-25/15296,2/26/2025 14:25,MITTAL ELECTRONICS,AMRAVATI,AMRAVATI,MAHARASHTRA,5386.7,GATI,Scheduled
1147,1.00E+11,3/1/2025 17:47,2,12.1,DHL/24-25/15384,3/1/2025 11:19,NATRAJ AGENCY,REWA,REWA,Madhya Pradesh,5015,SAFEXPRESS,All others ODA
1159,158078959,2/28/2025 11:23,2,124.6,DHL/24-25/15316,2/27/2025 12:10,VEERBHADRA SALES CORPORATION,NANDED,NANDED,MAHARASHTRA,44993.4,GATI,Scheduled
1161,1000 2184 8641,2/28/2025 10:19,2,11,DHL/24-25/15334,2/27/2025 14:58,SANT SALES CORPORATION,SATNA,SATNA,Madhya Pradesh,7386.8,SAFEXPRESS,All others ODA
1162,1000 2184 8641,2/28/2025 10:19,2,16.4,DHL/24-25/15308,2/27/2025 10:01,SANT SALES CORPORATION,SATNA,SATNA,Madhya Pradesh,7858.8,SAFEXPRESS,All others ODA
1163,1000 2184 8163,2/28/2025 10:18,1,26.2,DHL/24-25/15356,2/28/2025 11:06,AVER SCALES &SYSTEMS,DELHI,DELHI,DELHI,7976.8,SAFEXPRESS,All others ODA
1164,1000 2184 7576,2/28/2025 10:17,10,17,DHL/24-25/15320,2/27/2025 14:20,PARTHENDU SAHA,TINSUKIA,TINSUKIA,Assam,17464,SAFEXPRESS,Scheduled
1165,1000 2184 7243,2/28/2025 10:17,10,18,DHL/24-25/15323,2/27/2025 14:29,C R Mart,Aizwal,Aizwal,Mizoram,16874,SAFEXPRESS,Scheduled
1166,1000 2184 6690,2/28/2025 10:16,2,9.1,DHL/24-25/15364,2/28/2025 15:10,DHANSHREE ELECTRONICS,BHUSAWAL,JALGAON,MAHARASHTRA,4259.8,SAFEXPRESS,All others ODA
1167,1000 2184 6690,2/28/2025 10:16,1,16.7,DHL/24-25/15364,2/28/2025 15:10,DHANSHREE ELECTRONICS,BHUSAWAL,JALGAON,MAHARASHTRA,5439.8,SAFEXPRESS,All others ODA
1168,1000 2184 5934,2/28/2025 10:15,4,22.6,DHL/24-25/15350,2/28/2025 10:56,D H Weighing Scales,Kukatpally,MEDCHAL-MALKAJIGIRI,Telangana,8378,SAFEXPRESS,Ac
